arm,carrier,ic_injected,repetition,injection_seed,permutation_seed,injected_dataset_sha256,permutation_p_value_two_sided,bonferroni_adjusted_p_value,detected,n_ic_injected,ic_raw_carrier,n_ic_raw_carrier,ratio_to_injected_ic_raw_carrier,ic_panel_carrier,n_ic_panel_carrier,ratio_to_injected_ic_panel_carrier,ic_model_input_carrier,n_ic_model_input_carrier,ratio_to_injected_ic_model_input_carrier,ic_model_prediction,n_ic_model_prediction,ratio_to_injected_ic_model_prediction,ic_final_evaluation,n_ic_final_evaluation,ratio_to_injected_ic_final_evaluation
primary,equity,0,31,42000157,73,104e9e9bbf3576f11bd19ea68e738defe6ca14baf83a15815d5073750a9a48cc,0.17598240175999999,0.879912008799,False,,-0.000835651426,240,,-0.000835651426,240,,-0.000835651426,240,,0.088341737564000003,240,,0.088341737564000003,240,
primary,equity,0,32,42000158,74,b41d8a50f0bc894ec7f0813eb805a07d3fd9ee0e68cd536f78ad8c2a9a5bf7f5,0.117788221178,0.58894110588899995,False,,-0.072073637886000005,240,,-0.072073637886000005,240,,-0.072073637886000005,240,,0.100484415344,240,,0.100484415344,240,
primary,equity,0,33,42000159,75,efb57868f72bc7f464bbc9185309c153cf09521423c379680c3cdd8685c6c510,0.18188181181900001,0.90940905909400005,False,,-0.086944776570999999,240,,-0.086944776570999999,240,,-0.086944776570999999,240,,0.085364609344000003,240,,0.085364609344000003,240,
primary,equity,0,34,42000160,76,75a203343c01f5c85c3c708f8366c2a67b078eb30b47b9afe5ec064b8b85ecc7,0.15568443155700001,0.77842215778400004,False,,-0.042060885723999998,240,,-0.042060885723999998,240,,-0.042060885723999998,240,,0.093108103280000007,240,,0.093108103280000007,240,
primary,equity,0,35,42000161,77,f6c825083ebf35c3cd4d51191efc22555f9b3ca19e81b1da967fa369e94575a8,0.30006999300100001,1,False,,0.036505473773000001,240,,0.036505473773000001,240,,0.036505473773000001,240,,0.066760137880000001,240,,0.066760137880000001,240,
primary,equity,0,36,42000162,78,54d68f487e58231730dc3e733ad5ce12f1cbb6d36d453cbd57060a0cb3997d59,0.169083091691,0.84541545845400001,False,,-0.018760186299,240,,-0.018760186299,240,,-0.018760186299,240,,0.087998025063000002,240,,0.087998025063000002,240,
primary,equity,0,37,42000163,79,e9534015b057934d9e7be77a1a4261c24e720b724f991d710d513bdba10b5bc1,0.078892110789000006,0.39446055394500001,False,,-0.062572946034999993,240,,-0.062572946034999993,240,,-0.062572946034999993,240,,0.114510272394,240,,0.114510272394,240,
primary,equity,0,38,42000164,80,5bdb9835732be2c344408d3af9cd5f27932fc309d102a37dffc1f09110986a0d,0.188881111889,0.94440555944399995,False,,-0.13602351545999999,240,,-0.13602351545999999,240,,-0.13602351545999999,240,,0.084114295307,240,,0.084114295307,240,
primary,equity,0,39,42000165,81,3691c19710f614e91466aa072fbd7fcc0c31eba56528807c194c0a5d28b1571f,0.189681031897,0.94840515948399995,False,,-0.00071012286400000001,240,,-0.00071012286400000001,240,,-0.00071012286400000001,240,,0.085247386679000003,240,,0.085247386679000003,240,
primary,equity,0,40,42000166,82,74605baa7ac8fd08817aa095ada2a5c9e04b5faafdba01737bc8aaa16c7e97eb,0.20937906209400001,1,False,,0.026083097873000002,240,,0.026083097873000002,240,,0.026083097873000002,240,,0.081575397063999994,240,,0.081575397063999994,240,
primary,equity,0,41,42000167,83,2eb87c642665d5e53b690ae9b5612357a4af01684482394e8041350f407de973,0.165783421658,0.828917108289,False,,-0.034779437690999997,240,,-0.034779437690999997,240,,-0.034779437690999997,240,,0.089310631993999995,240,,0.089310631993999995,240,
primary,equity,0,42,42000168,84,b5c9e7b45ab9c0be6985fd6a5a9f97a10ae405cdf57af91e6d4b65970f9a19dd,0.15018498150199999,0.75092490750899998,False,,-0.014986393564,240,,-0.014986393564,240,,-0.014986393564,240,,0.092217417311,240,,0.092217417311,240,
primary,equity,0,43,42000169,85,8f0107898cff9f607d912646552303db1aa4a79e30f1eac35828ebe7829dd6ce,0.241575842416,1,False,,-0.034099358230000001,240,,-0.034099358230000001,240,,-0.034099358230000001,240,,0.075722573192000001,240,,0.075722573192000001,240,
primary,equity,0,44,42000170,86,9be3fc7a1e77ec2acaa026000d06fdb76bee1d1ade084981a51e5821efc2b3dc,0.17838216178399999,0.89191080891899999,False,,-0.078169862319,240,,-0.078169862319,240,,-0.078169862319,240,,0.088404347891000004,240,,0.088404347891000004,240,
primary,equity,0,45,42000171,87,4d200dda026bcacfa0dd4479038b63b49392f01a0ed417075c5471358c0d4434,0.106889311069,0.53444655534399998,False,,-0.19018557347600001,240,,-0.19018557347600001,240,,-0.19018557347600001,240,,0.105477272178,240,,0.105477272178,240,
primary,equity,0,46,42000172,88,0b7263fc5a303c8242d14c2fe6a86d076df94532d45dd5a8d17a351c7057ac65,0.41515848415200002,1,False,,0.084075182191999998,240,,0.084075182191999998,240,,0.084075182191999998,240,,0.051906505036999999,240,,0.051906505036999999,240,
primary,equity,0,47,42000173,89,a37e8c08d9e6f68486f6a9bf0b99e9063fb885e9f3f075353e3c30a81c046865,0.18478152184800001,0.92390760923899995,False,,0.06604172304,240,,0.06604172304,240,,0.06604172304,240,,0.087568215463000004,240,,0.087568215463000004,240,
primary,equity,0,48,42000174,90,3738aebf6be827dd84c764ca37d038477a1ec82940d7f46a9baec6bd945e8fe9,0.14928507149299999,0.74642535746399996,False,,0.033294784379999998,240,,0.033294784379999998,240,,0.033294784379999998,240,,0.093912955729999997,240,,0.093912955729999997,240,
primary,equity,0,49,42000175,91,ea0c713fedd8823e2d09967698704774a708d3cac52523f6924da04b0e80ec83,0.16068393160700001,0.80341965803399995,False,,-0.070004442107999998,240,,-0.070004442107999998,240,,-0.070004442107999998,240,,0.091428181129000002,240,,0.091428181129000002,240,
primary,equity,0,50,42000176,92,276b10df1929224cda52d20e3eb37f035a4c9edb7a6b0cea5dc723b0fb061efb,0.142485751425,0.712428757124,False,,-0.10300001291499999,240,,-0.10300001291499999,240,,-0.10300001291499999,240,,0.096100567519999999,240,,0.096100567519999999,240,
primary,equity,0,51,42000177,93,4576bbb204eb1fef0b208441ef550efd167639c8e56a54dfd4cd5efa32cb1428,0.190280971903,0.951404859514,False,,0.019870756383999998,240,,0.019870756383999998,240,,0.019870756383999998,240,,0.084450345568000004,240,,0.084450345568000004,240,
primary,equity,0,52,42000178,94,8802f58cdf75a6b9b33a582efbba967558dd439a03a2085dc929cd1d55f3fea0,0.20187981201899999,1,False,,0.031153009935,240,,0.031153009935,240,,0.031153009935,240,,0.084286334544000002,240,,0.084286334544000002,240,
primary,equity,0,53,42000179,95,4a6d28d94bf36db0d4babca6c2396231f40a5dbbd49bb4ccbf71e0706d1d959e,0.236276372363,1,False,,0.0092378067639999999,240,,0.0092378067639999999,240,,0.0092378067639999999,240,,0.076230748961999995,240,,0.076230748961999995,240,
primary,equity,0,54,42000180,96,ed958fb493999e32f50aecf361b080479ac4527ef7d409118881cacf85367229,0.19668033196699999,0.98340165983399996,False,,-0.0061414095129999997,240,,-0.0061414095129999997,240,,-0.0061414095129999997,240,,0.084825564627,240,,0.084825564627,240,
primary,equity,0,55,42000181,97,eff6f937203037220de064ed9186e8929b5cdb30093fddddb83d5878fd081e1f,0.13108689131099999,0.65543445655400001,False,,-0.0073837209809999998,240,,-0.0073837209809999998,240,,-0.0073837209809999998,240,,0.097647975311999993,240,,0.097647975311999993,240,
primary,equity,0,56,42000182,98,ee4876ccd380be5cae00fa7f50be135a4769f145a9dade1ce9a3012897597b6e,0.077592240775999993,0.38796120387999999,False,,0.14514158354699999,240,,0.14514158354699999,240,,0.14514158354699999,240,,0.11465076752300001,240,,0.11465076752300001,240,
primary,equity,0,57,42000183,99,99880aa85f9201314d4d23e5be9ab90ac1ffaa015748db94a68c76a5c2643a4f,0.17288271172899999,0.86441355864400005,False,,-0.006454649812,240,,-0.006454649812,240,,-0.006454649812,240,,0.088411963056999998,240,,0.088411963056999998,240,
primary,equity,0,58,42000184,100,152ea48dd0773a17b8d5b06506ce1a6e30ee63778f364af73619c37be693a559,0.14098590141,0.70492950704900004,False,,-0.0061651309240000002,240,,-0.0061651309240000002,240,,-0.0061651309240000002,240,,0.096241425689999993,240,,0.096241425689999993,240,
primary,equity,0,59,42000185,101,c9442dcc1def4c99cec94200f2219f7ad1f5d387b570ce11accb8c8a6965952f,0.14398560144,0.71992800719899996,False,,0.072597997016000004,240,,0.072597997016000004,240,,0.072597997016000004,240,,0.095686800057000004,240,,0.095686800057000004,240,
primary,equity,0,60,42000186,102,f82f0b373b5cbe2bb6ba3a6ec84edfd556c0f256b7f7539262c8e96fea518f70,0.16698330167,0.834916508349,False,,-0.026488686742000001,240,,-0.026488686742000001,240,,-0.026488686742000001,240,,0.089732575487000005,240,,0.089732575487000005,240,
primary,equity,0,61,42000187,103,869986a46a0abd47e77d10086d07a05232d51694aa8eb94bc2ba73d5a72856e0,0.16198380162000001,0.80991900809899997,False,,-0.037865540927999999,240,,-0.037865540927999999,240,,-0.037865540927999999,240,,0.089912306637000006,240,,0.089912306637000006,240,
primary,equity,0,62,42000188,104,2bfc3a421949d80d5d34e2c6184e89cf50a4d90dff7b054bfe59da0b67a90f2a,0.216578342166,1,False,,0.047836264949,240,,0.047836264949,240,,0.047836264949,240,,0.080332709365999996,240,,0.080332709365999996,240,
primary,equity,0,63,42000189,105,2ba4366f9090056bdbeae18ab3ad71fe6a6008bbc4fba1b8b20274a58df4ea88,0.22937706229400001,1,False,,-0.026435479678000001,240,,-0.026435479678000001,240,,-0.026435479678000001,240,,0.078175889774000001,240,,0.078175889774000001,240,
primary,equity,0,64,42000190,106,8312f3fd54a6100b03974cb6d7a27225f5e52fa56df0eb0a9c0854c6107828f8,0.14848515148499999,0.74242575742399997,False,,0.010947490786,240,,0.010947490786,240,,0.010947490786,240,,0.093928408061999993,240,,0.093928408061999993,240,
primary,equity,0,65,42000191,107,812a025cb0a7ae2b55d12a38afd0edb4d268c8c74068fd162da53d9804045f7a,0.11438856114400001,0.57194280571900002,False,,-0.13353032066500001,240,,-0.13353032066500001,240,,-0.13353032066500001,240,,0.101687777268,240,,0.101687777268,240,
primary,equity,0,66,42000192,108,3e6aac4034647455dc6a93cb423dcd5a52a4c994f976dd0f35a4cfe1385285aa,0.117188281172,0.58594140585900001,False,,-0.096750275523000001,240,,-0.096750275523000001,240,,-0.096750275523000001,240,,0.10085944280799999,240,,0.10085944280799999,240,
primary,equity,0,67,42000193,109,b390be2ee4c10e8d5f56e1251d77f340669f965fb19c1db38e490800fb81bac5,0.218178182182,1,False,,-0.056400091691999998,240,,-0.056400091691999998,240,,-0.056400091691999998,240,,0.080660793691999993,240,,0.080660793691999993,240,
primary,equity,0,68,42000194,110,5fe9a209fed700170c3a2eb82d792c891ad28d0f0f250750872c8a6acfb4411c,0.18018198180200001,0.90090990900900003,False,,-0.019464006405000001,240,,-0.019464006405000001,240,,-0.019464006405000001,240,,0.087130760658000003,240,,0.087130760658000003,240,
primary,equity,0,69,42000195,111,6093e00fd45e7fecf9098befe7fc8ab070f27132875a426061148057e0616473,0.19968003199699999,0.998400159984,False,,0.049054469984000003,240,,0.049054469984000003,240,,0.049054469984000003,240,,0.083700396327999999,240,,0.083700396327999999,240,
primary,equity,0,70,42000196,112,b362e760206260c340c554bf45c81473317ed5a0b759cc3f0d76e81f104382df,0.10148985101499999,0.50744925507399996,False,,-0.068784116340000007,240,,-0.068784116340000007,240,,-0.068784116340000007,240,,0.106891654021,240,,0.106891654021,240,
primary,equity,0,71,42000197,113,2aab83120112e2484b98e087dbcc9fb57b14f42bd56fcca55932e31dc571ff5b,0.1699830017,0.84991500849900004,False,,0.011603999950999999,240,,0.011603999950999999,240,,0.011603999950999999,240,,0.088974661595000004,240,,0.088974661595000004,240,
primary,equity,0,72,42000198,114,9e5e038b08488a727bdffc19a8be258a441fd0a8271089f9d09c6df6ce0f04c0,0.093790620938000002,0.46895310469000001,False,,0.074560638725000003,240,,0.074560638725000003,240,,0.074560638725000003,240,,0.10630583102000001,240,,0.10630583102000001,240,
primary,equity,0,73,42000199,115,3dd10c037ead22f4774c9839649707f40a238d97cf3f752673c76c7d431ab5c4,0.13148685131499999,0.65743425657400001,False,,-0.017947639921,240,,-0.017947639921,240,,-0.017947639921,240,,0.097679281849999994,240,,0.097679281849999994,240,
primary,equity,0,74,42000200,116,fe68e6f2805bfdfb4d6f772b9daa8931b13f8fb82b704df0b26273280980ee5d,0.15498450154999999,0.77492250774899996,False,,-0.0092428667199999995,240,,-0.0092428667199999995,240,,-0.0092428667199999995,240,,0.092459769228999997,240,,0.092459769228999997,240,
primary,equity,0,75,42000201,117,144c4e2ae23cbd719bb489feaeadbe06d019657479e8fa1c66695dc79a64f531,0.19608039196099999,0.98040195980400002,False,,-0.073121545622999995,240,,-0.073121545622999995,240,,-0.073121545622999995,240,,0.083317550381,240,,0.083317550381,240,
primary,equity,0,76,42000202,118,81e4677e84a75f67198954f220144dfe568c557718e4067b156cdadf2dfba536,0.139786021398,0.69893010698900004,False,,0.110659344934,240,,0.110659344934,240,,0.110659344934,240,,0.096085168489999997,240,,0.096085168489999997,240,
primary,equity,0,77,42000203,119,40aacd0e2ed7889c28a683f8f087355cde53c266162dadf20886c7cc8395e10e,0.24847515248499999,1,False,,-0.122520572519,240,,-0.122520572519,240,,-0.122520572519,240,,0.074886436183999996,240,,0.074886436183999996,240,
primary,equity,0,78,42000204,120,8706ea1beaa0ec55849ad6cf18ec6ed085d11d8fce24df0fd71400225ab3560d,0.15068493150699999,0.75342465753400001,False,,-0.12284735726,240,,-0.12284735726,240,,-0.12284735726,240,,0.094241065700000001,240,,0.094241065700000001,240,
primary,equity,0,79,42000205,121,5f70a774d43ca000395b09f71827eb4c7a76858afe81de3aaf3471a1fd4e1568,0.15388461153899999,0.76942305769399999,False,,-0.036827026929000001,240,,-0.036827026929000001,240,,-0.036827026929000001,240,,0.092467403259999997,240,,0.092467403259999997,240,
primary,equity,0,80,42000206,122,d99e0e0be781b1addfa353264d2234600427f1d0fe1c9549f1607559bbef1a83,0.163683631637,0.81841815818399999,False,,-0.057689394838000001,240,,-0.057689394838000001,240,,-0.057689394838000001,240,,0.090771855866000006,240,,0.090771855866000006,240,
primary,equity,0,81,42000207,123,f0e28c77a13cd21952cbfad2339925666d66c7b7192e3f661d83a54bd991904c,0.18438156184400001,0.92190780921899995,False,,-0.056047931888000002,240,,-0.056047931888000002,240,,-0.056047931888000002,240,,0.087263372827999994,240,,0.087263372827999994,240,
primary,equity,0,82,42000208,124,cdeb4b576ec315d9fdbdbf33af9b322c56cd423717db5a38c59782acee93012b,0.17608239176099999,0.88041195880400003,False,,0.017416990487,240,,0.017416990487,240,,0.017416990487,240,,0.089318521181000005,240,,0.089318521181000005,240,
primary,equity,0,83,42000209,125,cb1c233f695653897ac0afea8eaec2bfb16837dc8b2c78bf9101a65900d85d99,0.17918208179199999,0.89591040895899998,False,,-0.056173386632,240,,-0.056173386632,240,,-0.056173386632,240,,0.086951001299999997,240,,0.086951001299999997,240,
primary,equity,0,84,42000210,126,90e4ef72b878a1af2e59bb2c343d6cf3ff53f5fb47263e4de674974e16f761ee,0.167183281672,0.83591640835900005,False,,-0.0058208256879999998,240,,-0.0058208256879999998,240,,-0.0058208256879999998,240,,0.090818779404999994,240,,0.090818779404999994,240,
primary,equity,0,85,42000211,127,8ad861d974b6133ee1994d6f9a47b5285a93922d72dc7ff74fbfb5768c318d40,0.166783321668,0.83391660833900005,False,,0.071176524970000002,240,,0.071176524970000002,240,,0.071176524970000002,240,,0.088880901890000003,240,,0.088880901890000003,240,
primary,equity,0,86,42000212,128,6d1f2ccf646b49bb3d9de8d41665cca63726bc7d3870e32fb8fcca2fde2e0e27,0.168383161684,0.84191580841900004,False,,-0.025371007772,240,,-0.025371007772,240,,-0.025371007772,240,,0.089654403293000007,240,,0.089654403293000007,240,
primary,equity,0,87,42000213,129,a02ca433391bef02215893213e3dbb12bbfa59cac8fad8b1cec66bdbd9ea114c,0.13358664133600001,0.66793320667900002,False,,-0.075106582781999998,240,,-0.075106582781999998,240,,-0.075106582781999998,240,,0.098734845599000004,240,,0.098734845599000004,240,
primary,equity,0,88,42000214,130,a09ed96e67a620c3e718da41d24b64d9aad48d05c06d58049c74c4cef173157d,0.15738426157400001,0.78692130786900005,False,,-0.013510827365,240,,-0.013510827365,240,,-0.013510827365,240,,0.090795129429000004,240,,0.090795129429000004,240,
primary,equity,0,89,42000215,131,d19c70a549235e02805cac08cbfeb8b2df2293931b19412c83c465a0a9f303fb,0.12408759124099999,0.620437956204,False,,0.105149779671,240,,0.105149779671,240,,0.105149779671,240,,0.100296869557,240,,0.100296869557,240,
primary,equity,0,90,42000216,132,d89dfc1817b9733c17fcaadc1ce5130dd9cec3e7948b795b600011f733f816ba,0.146185381462,0.73092690730900001,False,,-0.070693077308999999,240,,-0.070693077308999999,240,,-0.070693077308999999,240,,0.095054306655999996,240,,0.095054306655999996,240,
primary,equity,0,91,42000217,133,1b43ebf38567ac966562a6206133313ea13deb2f67f8140a52cb5ec46c0c9587,0.19618038196199999,0.98090190980900005,False,,0.033606934273000003,240,,0.033606934273000003,240,,0.033606934273000003,240,,0.083044057145000003,240,,0.083044057145000003,240,
primary,equity,0,92,42000218,134,4a320a1c3b8fbc39b147916eb6f330b8b4f26f967f483afa427636ff9ad7b136,0.116788321168,0.58394160583900001,False,,0.036535936450000001,240,,0.036535936450000001,240,,0.036535936450000001,240,,0.10173444491899999,240,,0.10173444491899999,240,
primary,equity,0,93,42000219,135,5cc0a6ecb361f1e6ac503cd9c2f2333472b014b09544c20cd5a1061f5e6ed77d,0.103689631037,0.518448155184,False,,0.023105380762999998,240,,0.023105380762999998,240,,0.023105380762999998,240,,0.104594372088,240,,0.104594372088,240,
primary,equity,0,94,42000220,136,f0597bda290b94266bdee40913624dfccf123f9ad99662195de35dc6ac2a7580,0.13808619138100001,0.69043095690400003,False,,-0.025605180912000002,240,,-0.025605180912000002,240,,-0.025605180912000002,240,,0.096257069250999999,240,,0.096257069250999999,240,
primary,equity,0,95,42000221,137,e4585cebf3a6c5bf693f0d2e9b7ca3ad15e8b9bb27e8a804558393e2fefbf4fb,0.18678132186800001,0.93390660933900005,False,,-0.068190772322000007,240,,-0.068190772322000007,240,,-0.068190772322000007,240,,0.086192937391999999,240,,0.086192937391999999,240,
primary,equity,0,96,42000222,138,17d3d46efb2fd72f61a8d20f80c82132e5b34d15a05ec0c023e43489dc0ad1da,0.18578142185800001,0.928907109289,False,,0.034982671548999998,240,,0.034982671548999998,240,,0.034982671548999998,240,,0.086739913424000004,240,,0.086739913424000004,240,
primary,equity,0,97,42000223,139,a91d997a5f2599e1cbce4c0460b74fd02a64664911f583166c891ec6df6a1429,0.16298370163000001,0.81491850814900002,False,,-0.004704959176,240,,-0.004704959176,240,,-0.004704959176,240,,0.090857715761000005,240,,0.090857715761000005,240,
primary,equity,0,98,42000224,140,84938cbfb9b8f47017b7f49025e0b86d027782fb655245ad00e2af12262ae080,0.26717328267200002,1,False,,0.061431782125000001,240,,0.061431782125000001,240,,0.061431782125000001,240,,0.071940558451999995,240,,0.071940558451999995,240,
primary,equity,0,99,42000225,141,f213d95c87c29c507cceb8f73824cdfb686bad715b85b1d90288320f36080a16,0.18368163183700001,0.91840815918399998,False,,-0.0016089698429999999,240,,-0.0016089698429999999,240,,-0.0016089698429999999,240,,0.088146425313999993,240,,0.088146425313999993,240,
primary,equity,0,100,42000226,142,fb61ca75f9813d3d4a8a5cb99244f8f22063396512d6ab6c463963ed980b6804,0.15138486151399999,0.75692430756899998,False,,0.017145083496,240,,0.017145083496,240,,0.017145083496,240,,0.092600850681999997,240,,0.092600850681999997,240,
primary,equity,0,101,42000227,143,19d833f8cac7f609aadac36bae4e8982279e7dd13337364b741aeb447d2d7eb8,0.13308669133100001,0.665433456654,False,,0.106439217995,240,,0.106439217995,240,,0.106439217995,240,,0.096960311091000007,240,,0.096960311091000007,240,
primary,equity,0,102,42000228,144,f0f301171f624ceb998525b0a6be1c08144e39a2379cb43bbe0f477c66ad3fef,0.167483251675,0.83741625837400002,False,,-0.010619107894,240,,-0.010619107894,240,,-0.010619107894,240,,0.088310475720000003,240,,0.088310475720000003,240,
primary,equity,0,103,42000229,145,4679c4fd1dc9df442b7fb8f616bcbb067605a7005914d5bc88cc9e658856f723,0.167383261674,0.83691630836899999,False,,0.017846335203999999,240,,0.017846335203999999,240,,0.017846335203999999,240,,0.089224692787000001,240,,0.089224692787000001,240,
primary,equity,0,104,42000230,146,54e7ca78a2ccce2d06b630396ee08856f4de6d1f3b45ef5b3b32efbe311911db,0.103589641036,0.51794820517899998,False,,0.030583212219000001,240,,0.030583212219000001,240,,0.030583212219000001,240,,0.105618178704,240,,0.105618178704,240,
primary,equity,0,105,42000231,147,392f89240f977b31bdcfdef6be9066704daa7104c1131b5eb399f031518715b7,0.110688931107,0.55344465553400002,False,,0.049649072923999997,240,,0.049649072923999997,240,,0.049649072923999997,240,,0.106102502647,240,,0.106102502647,240,
primary,equity,0,106,42000232,148,930e974899925c019acb3af1af26cf4d06269fc7a6174a94b3601b10fe28dc59,0.111088891111,0.55544445555400002,False,,-0.10741597780000001,240,,-0.10741597780000001,240,,-0.10741597780000001,240,,0.103914538256,240,,0.103914538256,240,
primary,equity,0,107,42000233,149,1e2b90b9b9cd730d149c51569dc50ff7386e1b4887a25097822660d0bbf7a79e,0.192280771923,0.96140385961399999,False,,-5.5331826000000002e-05,240,,-5.5331826000000002e-05,240,,-5.5331826000000002e-05,240,,0.084692781926999999,240,,0.084692781926999999,240,
primary,equity,0,108,42000234,150,04ac9685b2a03f1d67665bed45ce3a6663295ba990ca3c471d6b2bac03bab7f9,0.18288171182900001,0.91440855914399999,False,,-0.089257719282999998,240,,-0.089257719282999998,240,,-0.089257719282999998,240,,0.087497763940000001,240,,0.087497763940000001,240,
primary,equity,0,109,42000235,151,d12c1cde3f38d0c14db06d5f8e5e07c6ad3b1df05b9b84960a602e8c058c666b,0.194680531947,0.97340265973399998,False,,0.016205976580999999,240,,0.016205976580999999,240,,0.016205976580999999,240,,0.08436479761,240,,0.08436479761,240,
primary,equity,0,110,42000236,152,64fbdce1b572d3c3ac97c76a16dbe71079f58e84f3b12bf469926b80e83e4882,0.143585641436,0.71792820717899997,False,,0.042037281357000002,240,,0.042037281357000002,240,,0.042037281357000002,240,,0.094311460806999994,240,,0.094311460806999994,240,
primary,equity,0,111,42000237,153,09dccc5530350772ce25d39636bae84e2f626e6916e5faee3f534a8b5dd06052,0.18418158184200001,0.92090790920900001,False,,0.047959958705,240,,0.047959958705,240,,0.047959958705,240,,0.08677900291,240,,0.08677900291,240,
primary,equity,0,112,42000238,154,e5ae7be5cbe19f3d540172b50fe5f6efd9ef4fe253f04f44c21a293367c16600,0.15408459154099999,0.77042295770400004,False,,0.033287003996,240,,0.033287003996,240,,0.033287003996,240,,0.091162532936000004,240,,0.091162532936000004,240,
primary,equity,0,113,42000239,155,249b1801fa8c06f799ddb57cabbb3ed388f0817321e3ed701be06c13011affec,0.117588241176,0.58794120587900001,False,,0.16324503684899999,240,,0.16324503684899999,240,,0.16324503684899999,240,,0.102586145625,240,,0.102586145625,240,
primary,equity,0,114,42000240,156,b34aa4eec3f7d4d3ba79b8dea92b52aa9345ef7f2ed39c921e8894c8302ff323,0.122687731227,0.61343865613399995,False,,0.12478614585800001,240,,0.12478614585800001,240,,0.12478614585800001,240,,0.100875181617,240,,0.100875181617,240,
primary,equity,0,115,42000241,157,4b95baeae0fcf4ce65d4b57c9793afc62e815b86cf3f9346f365073c84de9459,0.056694330566999997,0.28347165283499998,False,,0.13325502046500001,240,,0.13325502046500001,240,,0.13325502046500001,240,,0.122644196304,240,,0.122644196304,240,
primary,equity,0,116,42000242,158,8d7bcd8bec28456c2e2b81874fa5bc6898d4176e0016aaa70e10886011cbca26,0.219178082192,1,False,,0.036608107564999999,240,,0.036608107564999999,240,,0.036608107564999999,240,,0.08101237285,240,,0.08101237285,240,
primary,equity,0,117,42000243,159,0f4b1f9a5a0a264d7d93ffe59492c715943341c1984b6f6cf88cea90dd5ed269,0.27877212278800001,1,False,,-0.037801795136000002,240,,-0.037801795136000002,240,,-0.037801795136000002,240,,0.069690394215999998,240,,0.069690394215999998,240,
primary,equity,0,118,42000244,160,cb502d006f0698ffe09423edab8566fb0185c7264f2e6a1b7c8cacfd188099a4,0.15678432156800001,0.783921607839,False,,-0.063182339882999997,240,,-0.063182339882999997,240,,-0.063182339882999997,240,,0.093022226350000001,240,,0.093022226350000001,240,
primary,equity,0,119,42000245,161,6f5afa33a9e2b79fa27f2b5b144b083b711d981c3229fe32e809ce6ea2c2f0d9,0.11698830117,0.58494150584899995,False,,-0.045576971837999997,240,,-0.045576971837999997,240,,-0.045576971837999997,240,,0.100710898769,240,,0.100710898769,240,
primary,equity,0,120,42000246,162,8503408a1480c34c3820d1caa4a38e30f5ba0ac7d38cb36c9e6a3ac4e3cd0c5b,0.104589541046,0.52294770522900003,False,,-0.086271729796999999,240,,-0.086271729796999999,240,,-0.086271729796999999,240,,0.107227551336,240,,0.107227551336,240,
primary,equity,0,121,42000247,163,038115c7f619909314ceed6bd6bbdf347294692a63481c479e57a12006b7d655,0.19808019198099999,0.99040095990400001,False,,0.092913938217999995,240,,0.092913938217999995,240,,0.092913938217999995,240,,0.083739446982000004,240,,0.083739446982000004,240,
primary,equity,0,122,42000248,164,7b41bade8edd15bb3a2ea2390291e4b3a2bc694a94558757a43a12e7cb1e0ab5,0.12948705129499999,0.64743525647400002,False,,-0.010885306877,240,,-0.010885306877,240,,-0.010885306877,240,,0.097764960223999997,240,,0.097764960223999997,240,
primary,equity,0,123,42000249,165,c28f162596a2c9723d652230e4acd7aa9220b06b55883ea14b6e94ad6e5540b3,0.23097690231000001,1,False,,0.074308682607999998,240,,0.074308682607999998,240,,0.074308682607999998,240,,0.078199453111000003,240,,0.078199453111000003,240,
primary,equity,0,124,42000250,166,43a8e4b8bc6c6128cdef17cbfce7e282bf66c02ade8f95439a7ae56b98158866,0.237576242376,1,False,,-0.052211204249999997,240,,-0.052211204249999997,240,,-0.052211204249999997,240,,0.077136856857000002,240,,0.077136856857000002,240,
primary,equity,0,125,42000251,167,2f3f306f2b84595b936c1c8332ec1c21a2d422f7143ec43d0cf50323b25f7658,0.090690930907000006,0.453454654535,False,,0.16238608530099999,240,,0.16238608530099999,240,,0.16238608530099999,240,,0.108852845946,240,,0.108852845946,240,
primary,equity,0,126,42000252,168,d35347be3123b6d52636210dc579d212054cd0f11a028851f187d6ae8314dcae,0.25147485251500001,1,False,,-0.083958879037,240,,-0.083958879037,240,,-0.083958879037,240,,0.074675568294999994,240,,0.074675568294999994,240,
primary,equity,0,127,42000253,169,8224d7b0d78572911885a90644af0fe8511e45e9b59ca1b0234c20107f3201b8,0.069993000700000002,0.34996500349999998,False,,-0.103173113983,240,,-0.103173113983,240,,-0.103173113983,240,,0.118096652323,240,,0.118096652323,240,
primary,equity,0,128,42000254,170,3d36ee7d9003cf61fc49ea8df529848ac7aaae2e6f7cac036fcf4860bcce3e61,0.12618738126199999,0.63093690630900001,False,,0.055893243714999999,240,,0.055893243714999999,240,,0.055893243714999999,240,,0.10067216078500001,240,,0.10067216078500001,240,
primary,equity,0,129,42000255,171,c2262a8318b8a60eb4c991e37e8722a62297e1b5660dbe78e6bb981751b90fe2,0.15398460153999999,0.76992300769900002,False,,0.030184660982999999,240,,0.030184660982999999,240,,0.030184660982999999,240,,0.093287886082999996,240,,0.093287886082999996,240,
