model,year,ticker,full_descending_rank,times_drawn,bootstrap_draws,top_k,top_k_membership_frequency,rank_p2_5,rank_median,rank_p97_5,status
gradient_boosting,2025,CIMSA,33,1278,2000,10,0.0,17.0,21.0,26.0,complete
gradient_boosting,2025,DEVA,34,1270,2000,10,0.0,17.0,22.0,26.0,complete
gradient_boosting,2025,DOAS,35,1246,2000,10,0.0,18.0,23.0,27.0,complete
gradient_boosting,2025,DOHOL,38,1266,2000,10,0.0,20.0,25.0,29.0,complete
gradient_boosting,2025,DSTKF,76,1266,2000,10,0.0,43.0,48.0,54.0,complete
gradient_boosting,2025,EKGYO,36,1305,2000,10,0.0,18.0,23.0,28.0,complete
gradient_boosting,2025,ENJSA,72,1223,2000,10,0.0,40.0,46.0,51.0,complete
gradient_boosting,2025,ENKAI,40,1280,2000,10,0.0,21.0,26.0,30.0,complete
gradient_boosting,2025,EREGL,55,1275,2000,10,0.0,30.0,35.0,40.0,complete
gradient_boosting,2025,FROTO,43,1235,2000,10,0.0,22.0,28.0,32.0,complete
gradient_boosting,2025,GARAN,25,1260,2000,10,0.0023809524,12.0,16.0,20.0,complete
gradient_boosting,2025,GUBRF,46,1270,2000,10,0.0,24.0,29.0,35.0,complete
gradient_boosting,2025,HALKB,27,1300,2000,10,0.0007692308,13.0,17.0,22.0,complete
gradient_boosting,2025,HEKTS,6,1223,2000,10,1.0,2.0,4.0,6.0,complete
gradient_boosting,2025,ISCTR,26,1269,2000,10,0.0031520883,12.0,17.0,21.0,complete
gradient_boosting,2025,ISGYO,22,1285,2000,10,0.0311284047,10.0,14.0,18.0,complete
gradient_boosting,2025,KCHOL,67,1253,2000,10,0.0,37.0,43.0,48.0,complete
gradient_boosting,2025,KONTR,14,1310,2000,10,0.7709923664,6.0,9.0,12.0,complete
gradient_boosting,2025,KRDMD,23,1258,2000,10,0.0135135135,11.0,15.0,19.0,complete
gradient_boosting,2025,KRVGD,50,1253,2000,10,0.0,26.3,32.0,37.0,complete
gradient_boosting,2025,KUYAS,3,1296,2000,10,1.0,1.0,2.0,3.0,complete
gradient_boosting,2025,LOGO,18,1265,2000,10,0.2553359684,8.0,12.0,15.0,complete
gradient_boosting,2025,MAVI,21,1258,2000,10,0.0556438792,10.0,14.0,17.0,complete
gradient_boosting,2025,MGROS,2,1280,2000,10,1.0,1.0,2.0,2.0,complete
gradient_boosting,2025,MIATK,75,1283,2000,10,0.0,42.0,48.0,53.0,complete
gradient_boosting,2025,MPARK,53,1234,2000,10,0.0,28.825,34.0,39.0,complete
gradient_boosting,2025,NETAS,10,1274,2000,10,1.0,4.0,7.0,9.0,complete
gradient_boosting,2025,NTGAZ,80,1273,2000,10,0.0,46.0,51.0,56.0,complete
gradient_boosting,2025,ODAS,20,1243,2000,10,0.0933226066,9.0,13.0,17.0,complete
gradient_boosting,2025,OTKAR,51,1289,2000,10,0.0,27.0,32.0,38.0,complete
gradient_boosting,2025,OYAKC,73,1263,2000,10,0.0,41.0,47.0,52.0,complete
gradient_boosting,2025,PASEU,68,1279,2000,10,0.0,38.0,43.0,49.0,complete
gradient_boosting,2025,PETKM,12,1243,2000,10,0.9654062751,5.0,8.0,11.0,complete
gradient_boosting,2025,PGSUS,16,1277,2000,10,0.4909945184,7.0,11.0,14.0,complete
gradient_boosting,2025,PRKME,7,1286,2000,10,1.0,3.0,5.0,7.0,complete
gradient_boosting,2025,RGYAS,79,1308,2000,10,0.0,45.0,50.0,55.0,complete
gradient_boosting,2025,SAHOL,31,1314,2000,10,0.0,15.0,20.0,24.0,complete
gradient_boosting,2025,SASA,44,1222,2000,10,0.0,23.0,28.0,33.0,complete
gradient_boosting,2025,SELEC,69,1258,2000,10,0.0,38.425,44.0,49.0,complete
gradient_boosting,2025,SISE,58,1282,2000,10,0.0,32.0,37.0,42.0,complete
gradient_boosting,2025,SKBNK,13,1294,2000,10,0.8964451314,5.0,9.0,11.0,complete
gradient_boosting,2025,SMRTG,77,1293,2000,10,0.0,44.0,49.0,54.0,complete
gradient_boosting,2025,SOKM,39,1257,2000,10,0.0,20.0,25.0,30.0,complete
gradient_boosting,2025,TAVHL,60,1273,2000,10,0.0,33.0,38.0,44.0,complete
gradient_boosting,2025,TBORG,57,1279,2000,10,0.0,31.0,36.0,42.0,complete
gradient_boosting,2025,TCELL,64,1270,2000,10,0.0,35.0,41.0,46.0,complete
gradient_boosting,2025,THYAO,1,1253,2000,10,1.0,1.0,1.0,1.0,complete
gradient_boosting,2025,TOASO,66,1284,2000,10,0.0,37.0,42.0,48.0,complete
gradient_boosting,2025,TRALT,15,1240,2000,10,0.6379032258,6.0,10.0,13.0,complete
gradient_boosting,2025,TRMET,11,1280,2000,10,0.99375,4.0,7.0,10.0,complete
gradient_boosting,2025,TSKB,47,1269,2000,10,0.0,25.0,30.0,35.0,complete
gradient_boosting,2025,TTKOM,56,1274,2000,10,0.0,31.0,36.0,41.0,complete
gradient_boosting,2025,TUPRS,54,1250,2000,10,0.0,29.0,35.0,39.0,complete
gradient_boosting,2025,TURSG,71,1264,2000,10,0.0,40.0,45.0,51.0,complete
gradient_boosting,2025,ULKER,52,1291,2000,10,0.0,28.0,33.0,38.0,complete
gradient_boosting,2025,ULUSE,5,1252,2000,10,1.0,2.0,4.0,5.0,complete
gradient_boosting,2025,VAKBN,24,1234,2000,10,0.0089141005,11.825,16.0,20.0,complete
gradient_boosting,2025,VESTL,48,1296,2000,10,0.0,26.0,31.0,36.0,complete
gradient_boosting,2025,YKBNK,30,1274,2000,10,0.0007849294,15.0,19.0,24.0,complete
gradient_boosting,2025,ZOREN,45,1227,2000,10,0.0,24.0,29.0,34.0,complete
lasso,2023,AEFES,51,1255,2000,10,0.0,27.0,33.0,38.0,complete
lasso,2023,AGESA,24,1259,2000,10,0.0079428118,11.0,16.0,20.0,complete
lasso,2023,AGHOL,61,1252,2000,10,0.0,33.0,39.0,44.0,complete
lasso,2023,AKBNK,29,1284,2000,10,0.0,14.0,19.0,23.0,complete
lasso,2023,AKENR,75,1283,2000,10,0.0,42.0,48.0,53.0,complete
lasso,2023,AKSA,52,1281,2000,10,0.0,28.0,33.0,38.0,complete
lasso,2023,AKSEN,77,1240,2000,10,0.0,43.0,49.0,55.0,complete
lasso,2023,ALARK,40,1292,2000,10,0.0,21.0,26.0,31.0,complete
lasso,2023,ALBRK,33,1236,2000,10,0.0,17.0,21.0,26.0,complete
lasso,2023,ANHYT,25,1274,2000,10,0.0047095761,12.0,16.0,20.0,complete
lasso,2023,ARCLK,74,1266,2000,10,0.0,41.0,47.0,52.0,complete
lasso,2023,ASELS,63,1266,2000,10,0.0,34.0,40.0,45.0,complete
lasso,2023,ASTOR,11,1280,2000,10,0.9921875,4.0,7.0,10.0,complete
lasso,2023,BERA,27,1287,2000,10,0.0015540016,13.0,18.0,21.0,complete
lasso,2023,BIMAS,76,1308,2000,10,0.0,43.0,48.0,54.0,complete
lasso,2023,BRSAN,58,1274,2000,10,0.0,31.0,37.0,42.0,complete
lasso,2023,BTCIM,20,1273,2000,10,0.0903377848,9.0,13.0,17.0,complete
lasso,2023,CANTE,1,1274,2000,10,1.0,1.0,1.0,1.0,complete
lasso,2023,CCOLA,67,1283,2000,10,0.0,37.0,43.0,48.0,complete
lasso,2023,CEMTS,37,1290,2000,10,0.0,19.0,24.0,29.0,complete
lasso,2023,CIMSA,35,1287,2000,10,0.0,18.0,23.0,27.0,complete
lasso,2023,DEVA,69,1255,2000,10,0.0,39.0,44.0,49.0,complete
lasso,2023,DOAS,23,1272,2000,10,0.018081761,11.0,15.0,19.0,complete
lasso,2023,DOHOL,19,1263,2000,10,0.16152019,8.0,12.0,16.0,complete
lasso,2023,DSTKF,44,1249,2000,10,0.0,23.0,28.0,33.0,complete
lasso,2023,EGEEN,62,1220,2000,10,0.0,34.0,40.0,45.0,complete
lasso,2023,EKGYO,22,1290,2000,10,0.0418604651,10.0,14.0,18.0,complete
lasso,2023,ENJSA,68,1302,2000,10,0.0,38.0,43.0,49.0,complete
lasso,2023,ENKAI,53,1261,2000,10,0.0,29.0,34.0,39.0,complete
lasso,2023,EREGL,78,1259,2000,10,0.0,44.0,50.0,55.0,complete
lasso,2023,FROTO,50,1272,2000,10,0.0,27.0,32.0,37.0,complete
lasso,2023,GARAN,38,1225,2000,10,0.0,19.0,24.0,29.0,complete
lasso,2023,GUBRF,45,1287,2000,10,0.0,24.0,29.0,34.0,complete
lasso,2023,HALKB,43,1278,2000,10,0.0,22.0,28.0,32.0,complete
lasso,2023,HEKTS,8,1310,2000,10,1.0,3.0,5.0,8.0,complete
lasso,2023,ISCTR,13,1236,2000,10,0.8713592233,5.0,9.0,11.0,complete
lasso,2023,ISGYO,5,1273,2000,10,1.0,2.0,4.0,5.0,complete
lasso,2023,KCHOL,73,1283,2000,10,0.0,41.0,46.0,52.0,complete
lasso,2023,KONTR,4,1267,2000,10,1.0,1.0,3.0,4.0,complete
lasso,2023,KRDMD,79,1287,2000,10,0.0,45.0,50.0,56.0,complete
lasso,2023,KRVGD,32,1249,2000,10,0.0,16.0,21.0,25.0,complete
lasso,2023,KUYAS,6,1246,2000,10,1.0,2.0,4.0,6.0,complete
lasso,2023,LOGO,54,1263,2000,10,0.0,29.0,34.0,40.0,complete
lasso,2023,MAVI,17,1267,2000,10,0.3764798737,7.0,11.0,15.0,complete
lasso,2023,MGROS,34,1277,2000,10,0.0,17.0,22.0,26.0,complete
lasso,2023,MIATK,2,1273,2000,10,1.0,1.0,2.0,2.0,complete
lasso,2023,MPARK,71,1271,2000,10,0.0,40.0,45.0,51.0,complete
lasso,2023,NETAS,66,1228,2000,10,0.0,37.0,42.0,48.0,complete
lasso,2023,NTGAZ,3,1323,2000,10,1.0,1.0,2.0,3.0,complete
lasso,2023,ODAS,26,1224,2000,10,0.0032679739,13.0,17.0,21.0,complete
lasso,2023,OTKAR,70,1248,2000,10,0.0,39.0,45.0,50.0,complete
lasso,2023,OYAKC,21,1278,2000,10,0.0477308294,10.0,14.0,17.0,complete
lasso,2023,PASEU,36,1260,2000,10,0.0,18.0,23.0,28.0,complete
lasso,2023,PETKM,72,1252,2000,10,0.0,40.0,46.0,51.0,complete
lasso,2023,PGSUS,18,1242,2000,10,0.2528180354,8.0,12.0,15.0,complete
lasso,2023,PRKME,14,1278,2000,10,0.7621283255,6.0,9.0,12.0,complete
lasso,2023,SAHOL,46,1237,2000,10,0.0,24.0,29.0,34.1,complete
lasso,2023,SASA,10,1259,2000,10,1.0,4.0,7.0,9.0,complete
lasso,2023,SELEC,49,1247,2000,10,0.0,26.0,31.0,36.0,complete
lasso,2023,SISE,57,1239,2000,10,0.0,31.0,36.0,42.0,complete
lasso,2023,SKBNK,15,1269,2000,10,0.6264775414,7.0,10.0,13.0,complete
lasso,2023,SMRTG,7,1255,2000,10,1.0,3.0,5.0,7.0,complete
lasso,2023,SOKM,64,1277,2000,10,0.0,35.0,41.0,46.0,complete
lasso,2023,TAVHL,41,1286,2000,10,0.0,21.0,26.0,31.0,complete
lasso,2023,TBORG,47,1248,2000,10,0.0,25.0,30.0,35.0,complete
lasso,2023,TCELL,65,1307,2000,10,0.0,36.0,41.0,47.0,complete
lasso,2023,THYAO,9,1261,2000,10,1.0,3.0,6.0,8.0,complete
lasso,2023,TOASO,48,1244,2000,10,0.0,26.0,31.0,36.0,complete
lasso,2023,TRALT,30,1241,2000,10,0.0,15.0,19.0,23.0,complete
lasso,2023,TRMET,42,1240,2000,10,0.0,22.0,27.0,32.0,complete
lasso,2023,TSKB,31,1280,2000,10,0.0,15.0,20.0,24.0,complete
lasso,2023,TTKOM,59,1246,2000,10,0.0,32.0,38.0,43.0,complete
lasso,2023,TUPRS,80,1266,2000,10,0.0,45.0,51.0,56.0,complete
lasso,2023,TURSG,12,1285,2000,10,0.960311284,5.0,8.0,11.0,complete
lasso,2023,ULKER,60,1233,2000,10,0.0,33.0,38.0,44.0,complete
lasso,2023,ULUSE,56,1248,2000,10,0.0,31.0,36.0,41.0,complete
lasso,2023,VAKBN,28,1240,2000,10,0.0008064516,13.975,18.0,22.0,complete
lasso,2023,VESTL,39,1258,2000,10,0.0,20.0,25.0,30.0,complete
lasso,2023,YKBNK,16,1281,2000,10,0.4980483997,7.0,11.0,14.0,complete
lasso,2023,ZOREN,55,1301,2000,10,0.0,30.0,35.0,40.0,complete
lasso,2024,AEFES,21,1232,2000,10,0.0543831169,10.0,14.0,17.0,complete
lasso,2024,AGESA,20,1303,2000,10,0.1082118189,9.0,13.0,17.0,complete
lasso,2024,AGHOL,41,1284,2000,10,0.0,22.0,26.0,31.0,complete
lasso,2024,AKBNK,34,1282,2000,10,0.0,17.0,22.0,26.0,complete
lasso,2024,AKENR,65,1268,2000,10,0.0,36.0,42.0,47.0,complete
lasso,2024,AKSA,38,1257,2000,10,0.0,20.0,24.0,29.0,complete
lasso,2024,AKSEN,67,1290,2000,10,0.0,37.0,43.0,48.0,complete
lasso,2024,ALARK,52,1277,2000,10,0.0,28.0,33.0,38.0,complete
lasso,2024,ALBRK,50,1250,2000,10,0.0,27.0,32.0,37.0,complete
lasso,2024,ANHYT,37,1278,2000,10,0.0,19.0,24.0,28.0,complete
lasso,2024,ARCLK,46,1272,2000,10,0.0,24.0,29.0,35.0,complete
lasso,2024,ASELS,60,1276,2000,10,0.0,33.0,38.0,44.0,complete
lasso,2024,ASTOR,7,1224,2000,10,1.0,2.0,5.0,7.0,complete
lasso,2024,BERA,75,1291,2000,10,0.0,42.0,48.0,53.0,complete
lasso,2024,BIMAS,69,1278,2000,10,0.0,39.0,44.0,49.0,complete
lasso,2024,BRSAN,44,1285,2000,10,0.0,23.0,28.0,33.0,complete
lasso,2024,BTCIM,11,1261,2000,10,0.9912767645,4.0,7.0,10.0,complete
lasso,2024,CANTE,10,1286,2000,10,1.0,4.0,7.0,9.0,complete
lasso,2024,CCOLA,71,1251,2000,10,0.0,39.25,45.0,51.0,complete
lasso,2024,CEMTS,74,1293,2000,10,0.0,41.0,47.0,53.0,complete
lasso,2024,CIMSA,16,1268,2000,10,0.5197160883,7.0,10.0,14.0,complete
lasso,2024,DEVA,33,1285,2000,10,0.0,16.0,21.0,26.0,complete
lasso,2024,DOAS,31,1265,2000,10,0.0,15.0,20.0,24.4,complete
lasso,2024,DOHOL,55,1288,2000,10,0.0,29.175,35.0,40.0,complete
lasso,2024,DSTKF,61,1249,2000,10,0.0,34.0,39.0,44.0,complete
lasso,2024,EGEEN,56,1280,2000,10,0.0,30.0,36.0,41.0,complete
lasso,2024,EKGYO,54,1239,2000,10,0.0,29.0,34.0,40.0,complete
lasso,2024,ENJSA,30,1275,2000,10,0.0,15.0,19.0,24.0,complete
lasso,2024,ENKAI,8,1267,2000,10,1.0,3.0,5.0,8.0,complete
lasso,2024,EREGL,36,1340,2000,10,0.0,18.0,23.0,28.0,complete
lasso,2024,FROTO,9,1287,2000,10,1.0,3.0,6.0,8.0,complete
lasso,2024,GARAN,19,1299,2000,10,0.1909160893,8.0,12.0,16.0,complete
lasso,2024,GUBRF,53,1269,2000,10,0.0,28.0,34.0,39.0,complete
lasso,2024,HALKB,70,1238,2000,10,0.0,39.0,45.0,50.0,complete
lasso,2024,HEKTS,76,1307,2000,10,0.0,43.0,48.0,54.0,complete
lasso,2024,ISCTR,49,1301,2000,10,0.0,26.0,32.0,36.0,complete
lasso,2024,ISGYO,42,1253,2000,10,0.0,22.0,27.0,32.0,complete
lasso,2024,KCHOL,5,1295,2000,10,1.0,2.0,4.0,5.0,complete
lasso,2024,KONTR,1,1282,2000,10,1.0,1.0,1.0,1.0,complete
lasso,2024,KRDMD,24,1271,2000,10,0.0078678206,11.0,16.0,20.0,complete
lasso,2024,KRVGD,78,1234,2000,10,0.0,44.825,50.0,55.0,complete
lasso,2024,KUYAS,2,1256,2000,10,1.0,1.0,2.0,2.0,complete
lasso,2024,LOGO,35,1294,2000,10,0.0,18.0,22.0,27.0,complete
lasso,2024,MAVI,40,1255,2000,10,0.0,21.0,26.0,30.0,complete
lasso,2024,MGROS,63,1285,2000,10,0.0,35.0,40.0,45.0,complete
lasso,2024,MIATK,4,1243,2000,10,1.0,1.0,3.0,4.0,complete
lasso,2024,MPARK,17,1285,2000,10,0.3525291829,7.0,11.0,15.0,complete
lasso,2024,NETAS,18,1206,2000,10,0.2587064677,8.0,12.0,15.0,complete
lasso,2024,NTGAZ,64,1273,2000,10,0.0,35.0,41.0,46.0,complete
lasso,2024,ODAS,79,1250,2000,10,0.0,45.0,50.0,55.0,complete
lasso,2024,OTKAR,48,1254,2000,10,0.0,25.0,31.0,36.0,complete
lasso,2024,OYAKC,47,1257,2000,10,0.0,25.0,30.0,35.0,complete
lasso,2024,PASEU,32,1263,2000,10,0.0,16.0,21.0,25.0,complete
lasso,2024,PETKM,28,1255,2000,10,0.0,13.0,18.0,22.0,complete
lasso,2024,PGSUS,6,1234,2000,10,1.0,2.0,4.0,6.0,complete
lasso,2024,PRKME,77,1272,2000,10,0.0,44.0,49.0,55.0,complete
lasso,2024,SAHOL,22,1255,2000,10,0.0342629482,10.0,14.0,18.0,complete
lasso,2024,SASA,43,1265,2000,10,0.0,22.0,28.0,32.0,complete
lasso,2024,SELEC,57,1267,2000,10,0.0,31.0,36.0,41.0,complete
lasso,2024,SISE,29,1297,2000,10,0.0,14.0,19.0,23.0,complete
lasso,2024,SKBNK,62,1278,2000,10,0.0,34.0,40.0,45.0,complete
lasso,2024,SMRTG,3,1242,2000,10,1.0,1.0,2.0,3.0,complete
lasso,2024,SOKM,39,1268,2000,10,0.0,20.0,25.0,30.0,complete
lasso,2024,TAVHL,14,1277,2000,10,0.7791699295,6.0,9.0,12.0,complete
lasso,2024,TBORG,45,1268,2000,10,0.0,24.0,29.0,34.0,complete
lasso,2024,TCELL,51,1254,2000,10,0.0,27.0,33.0,38.0,complete
lasso,2024,THYAO,23,1273,2000,10,0.0227808327,11.0,15.0,19.0,complete
lasso,2024,TOASO,27,1297,2000,10,0.0,13.0,17.0,22.0,complete
lasso,2024,TRALT,72,1256,2000,10,0.0,40.0,46.0,51.0,complete
lasso,2024,TRMET,59,1265,2000,10,0.0,32.0,38.0,43.0,complete
lasso,2024,TSKB,12,1289,2000,10,0.9573312645,5.0,8.0,11.0,complete
lasso,2024,TTKOM,68,1289,2000,10,0.0,38.0,43.0,49.0,complete
lasso,2024,TUPRS,80,1280,2000,10,0.0,46.0,51.0,56.0,complete
lasso,2024,TURSG,13,1262,2000,10,0.882725832,5.0,9.0,12.0,complete
lasso,2024,ULKER,15,1260,2000,10,0.65,6.0,10.0,13.0,complete
lasso,2024,ULUSE,73,1298,2000,10,0.0,41.0,46.0,52.0,complete
lasso,2024,VAKBN,25,1254,2000,10,0.004784689,12.0,16.0,20.0,complete
lasso,2024,VESTL,58,1250,2000,10,0.0,32.0,37.0,42.0,complete
lasso,2024,YKBNK,26,1261,2000,10,0.0031720856,12.0,17.0,21.0,complete
lasso,2024,ZOREN,66,1264,2000,10,0.0,37.0,42.0,47.0,complete
lasso,2025,AEFES,19,1253,2000,10,0.1364724661,9.0,12.0,16.0,complete
lasso,2025,AGESA,55,1250,2000,10,0.0,30.0,35.0,40.0,complete
lasso,2025,AGHOL,67,1275,2000,10,0.0,37.0,43.0,48.0,complete
lasso,2025,AKBNK,43,1237,2000,10,0.0,22.0,27.0,32.0,complete
lasso,2025,AKENR,76,1254,2000,10,0.0,43.0,48.5,54.0,complete
lasso,2025,AKSA,53,1308,2000,10,0.0,28.0,34.0,39.0,complete
lasso,2025,AKSEN,27,1283,2000,10,0.0,13.0,18.0,22.0,complete
lasso,2025,ALARK,22,1279,2000,10,0.0304925723,10.0,14.0,18.0,complete
lasso,2025,ALBRK,44,1280,2000,10,0.0,23.0,28.0,33.0,complete
lasso,2025,ANHYT,70,1253,2000,10,0.0,39.0,45.0,50.0,complete
lasso,2025,ARCLK,66,1282,2000,10,0.0,37.0,42.0,47.0,complete
lasso,2025,ASELS,47,1308,2000,10,0.0,25.0,30.0,35.0,complete
lasso,2025,ASTOR,33,1283,2000,10,0.0,17.0,21.0,26.0,complete
lasso,2025,BERA,63,1264,2000,10,0.0,35.0,40.0,45.0,complete
lasso,2025,BIMAS,78,1289,2000,10,0.0,44.0,50.0,55.0,complete
lasso,2025,BRSAN,80,1274,2000,10,0.0,45.0,51.0,56.175,complete
lasso,2025,BTCIM,23,1255,2000,10,0.0119521912,11.0,15.0,19.0,complete
lasso,2025,CANTE,2,1278,2000,10,1.0,1.0,2.0,2.0,complete
lasso,2025,CCOLA,77,1283,2000,10,0.0,44.0,49.0,55.0,complete
lasso,2025,CEMTS,68,1284,2000,10,0.0,38.0,43.0,49.0,complete
lasso,2025,CIMSA,39,1243,2000,10,0.0,20.0,25.0,30.0,complete
lasso,2025,DEVA,26,1299,2000,10,0.0030792918,12.0,17.0,21.0,complete
lasso,2025,DOAS,42,1288,2000,10,0.0,22.0,27.0,32.0,complete
lasso,2025,DOHOL,20,1253,2000,10,0.0917797287,9.0,13.0,17.0,complete
lasso,2025,DSTKF,75,1262,2000,10,0.0,42.0,48.0,53.0,complete
lasso,2025,EKGYO,8,1302,2000,10,1.0,3.0,5.0,8.0,complete
lasso,2025,ENJSA,31,1274,2000,10,0.0,15.0,20.0,24.0,complete
lasso,2025,ENKAI,11,1255,2000,10,0.9944223108,5.0,7.0,10.0,complete
lasso,2025,EREGL,17,1305,2000,10,0.3540229885,8.0,11.0,14.0,complete
lasso,2025,FROTO,29,1239,2000,10,0.0,14.0,19.0,23.0,complete
lasso,2025,GARAN,37,1252,2000,10,0.0,19.0,24.0,28.0,complete
lasso,2025,GUBRF,15,1242,2000,10,0.6288244767,7.0,10.0,13.0,complete
lasso,2025,HALKB,14,1259,2000,10,0.7799841144,6.0,9.0,12.0,complete
lasso,2025,HEKTS,73,1252,2000,10,0.0,41.0,47.0,52.0,complete
lasso,2025,ISCTR,40,1252,2000,10,0.0,21.0,26.0,31.0,complete
lasso,2025,ISGYO,32,1307,2000,10,0.0,16.0,21.0,25.0,complete
lasso,2025,KCHOL,57,1287,2000,10,0.0,31.0,36.0,42.0,complete
lasso,2025,KONTR,58,1279,2000,10,0.0,32.0,37.0,42.0,complete
lasso,2025,KRDMD,3,1261,2000,10,1.0,1.0,2.0,3.0,complete
lasso,2025,KRVGD,59,1255,2000,10,0.0,32.0,38.0,43.0,complete
lasso,2025,KUYAS,30,1257,2000,10,0.0,15.0,19.0,24.0,complete
lasso,2025,LOGO,18,1250,2000,10,0.224,8.0,12.0,15.0,complete
lasso,2025,MAVI,65,1269,2000,10,0.0,36.0,42.0,47.0,complete
lasso,2025,MGROS,41,1257,2000,10,0.0,21.0,26.0,31.0,complete
lasso,2025,MIATK,48,1293,2000,10,0.0,25.0,31.0,36.0,complete
lasso,2025,MPARK,46,1245,2000,10,0.0,24.0,29.0,34.0,complete
lasso,2025,NETAS,54,1248,2000,10,0.0,29.0,34.0,40.0,complete
lasso,2025,NTGAZ,61,1319,2000,10,0.0,33.0,39.0,44.0,complete
lasso,2025,ODAS,62,1270,2000,10,0.0,34.0,40.0,45.0,complete
lasso,2025,OTKAR,72,1267,2000,10,0.0,40.0,46.0,51.0,complete
lasso,2025,OYAKC,64,1263,2000,10,0.0,35.0,41.0,46.0,complete
lasso,2025,PASEU,10,1270,2000,10,1.0,4.0,7.0,9.0,complete
lasso,2025,PETKM,25,1294,2000,10,0.0046367852,12.0,16.0,21.0,complete
lasso,2025,PGSUS,71,1271,2000,10,0.0,40.0,45.0,51.0,complete
lasso,2025,PRKME,12,1325,2000,10,0.960754717,5.0,8.0,11.0,complete
lasso,2025,RGYAS,34,1262,2000,10,0.0,17.0,22.0,27.0,complete
lasso,2025,SAHOL,28,1212,2000,10,0.001650165,14.0,18.0,22.0,complete
lasso,2025,SASA,5,1287,2000,10,1.0,2.0,4.0,5.0,complete
lasso,2025,SELEC,45,1244,2000,10,0.0,24.0,29.0,34.0,complete
lasso,2025,SISE,9,1230,2000,10,1.0,4.0,6.0,8.0,complete
lasso,2025,SKBNK,38,1256,2000,10,0.0,20.0,24.0,29.0,complete
lasso,2025,SMRTG,36,1252,2000,10,0.0,18.0,23.0,28.0,complete
lasso,2025,SOKM,56,1267,2000,10,0.0,30.0,36.0,41.0,complete
lasso,2025,TAVHL,74,1253,2000,10,0.0,42.0,47.0,53.0,complete
lasso,2025,TBORG,51,1283,2000,10,0.0,27.0,33.0,38.0,complete
lasso,2025,TCELL,35,1274,2000,10,0.0,18.0,23.0,27.0,complete
lasso,2025,THYAO,4,1279,2000,10,1.0,1.0,3.0,4.0,complete
lasso,2025,TOASO,24,1238,2000,10,0.0088852989,11.0,16.0,20.0,complete
lasso,2025,TRALT,7,1277,2000,10,1.0,2.0,5.0,7.0,complete
lasso,2025,TRMET,1,1287,2000,10,1.0,1.0,1.0,1.0,complete
lasso,2025,TSKB,50,1300,2000,10,0.0,26.0,32.0,37.0,complete
lasso,2025,TTKOM,6,1306,2000,10,1.0,2.0,4.0,6.0,complete
lasso,2025,TUPRS,52,1303,2000,10,0.0,28.0,33.0,39.0,complete
lasso,2025,TURSG,79,1255,2000,10,0.0,45.0,50.0,56.0,complete
lasso,2025,ULKER,60,1274,2000,10,0.0,33.0,38.0,44.0,complete
lasso,2025,ULUSE,69,1273,2000,10,0.0,39.0,44.0,49.2,complete
lasso,2025,VAKBN,16,1262,2000,10,0.4841521395,7.0,11.0,14.0,complete
lasso,2025,VESTL,13,1275,2000,10,0.8964705882,6.0,9.0,11.15,complete
lasso,2025,YKBNK,49,1275,2000,10,0.0,26.0,31.0,36.0,complete
lasso,2025,ZOREN,21,1285,2000,10,0.0622568093,10.0,14.0,17.0,complete
linear_regression,2023,AEFES,40,1283,2000,10,0.0,20.05,26.0,31.0,complete
linear_regression,2023,AGESA,24,1298,2000,10,0.0115562404,11.0,16.0,19.0,complete
linear_regression,2023,AGHOL,50,1267,2000,10,0.0,26.0,32.0,37.0,complete
linear_regression,2023,AKBNK,60,1247,2000,10,0.0,33.0,38.0,43.0,complete
linear_regression,2023,AKENR,77,1268,2000,10,0.0,44.0,49.0,54.0,complete
linear_regression,2023,AKSA,29,1266,2000,10,0.0007898894,14.0,19.0,23.0,complete
linear_regression,2023,AKSEN,76,1282,2000,10,0.0,43.0,48.0,54.0,complete
linear_regression,2023,ALARK,52,1298,2000,10,0.0,28.0,33.0,38.575,complete
linear_regression,2023,ALBRK,42,1264,2000,10,0.0,22.0,27.0,32.0,complete
linear_regression,2023,ANHYT,25,1275,2000,10,0.0054901961,12.0,16.0,20.0,complete
linear_regression,2023,ARCLK,56,1259,2000,10,0.0,30.0,36.0,41.0,complete
linear_regression,2023,ASELS,55,1290,2000,10,0.0,30.0,35.0,40.0,complete
linear_regression,2023,ASTOR,10,1265,2000,10,1.0,4.0,7.0,9.0,complete
linear_regression,2023,BERA,16,1293,2000,10,0.5034802784,7.0,10.0,14.0,complete
linear_regression,2023,BIMAS,66,1293,2000,10,0.0,37.0,42.0,47.0,complete
linear_regression,2023,BRSAN,48,1277,2000,10,0.0,25.0,31.0,36.0,complete
linear_regression,2023,BTCIM,20,1269,2000,10,0.1024428684,9.0,13.0,17.0,complete
linear_regression,2023,CANTE,1,1262,2000,10,1.0,1.0,1.0,1.0,complete
linear_regression,2023,CCOLA,54,1270,2000,10,0.0,29.0,34.0,40.0,complete
linear_regression,2023,CEMTS,45,1263,2000,10,0.0,24.0,29.0,34.0,complete
linear_regression,2023,CIMSA,46,1274,2000,10,0.0,24.0,29.0,35.0,complete
linear_regression,2023,DEVA,59,1255,2000,10,0.0,32.0,38.0,43.0,complete
linear_regression,2023,DOAS,23,1287,2000,10,0.0217560218,11.0,15.0,19.0,complete
